train_loss,val_loss,train_class_loss,train_reg_loss,train_mae,val_mae,train_f1,val_f1,lr,epoch_time,train_accuracy,val_accuracy
0.7544638949632645,0.5625925591358771,0.7544638949632645,24.11443344116211,24.61598014831543,23.865283966064453,0.6286130884953178,0.6306173689450736,0.001,73.88203144073486,0.628140703517588,0.7092731829573935
0.7303047353029251,0.6048184770804185,0.7303047353029251,24.17058563232422,24.694711685180664,23.544509887695312,0.6313545469724638,0.6751115383444285,0.001,73.84234547615051,0.6369346733668342,0.6842105263157895
1.8980493783950805,1.6737113824257484,0.702507700920105,23.910833053588867,24.4012451171875,23.22605323791504,0.6267865611606124,0.7491745895715696,0.0001,73.63348698616028,0.6306532663316583,0.7468671679197995
1.8297753095626832,1.632602911729079,0.663953138589859,23.316442832946777,23.796051025390625,22.56321907043457,0.6558543812225764,0.7264547204781171,0.0001,73.83347678184509,0.6582914572864321,0.7368421052631579
1.8024586653709411,1.6010855803122888,0.6684830117225647,22.679512825012207,23.16452407836914,21.95368766784668,0.6552676128027346,0.6773180036337931,0.0001,74.04730868339539,0.6608040201005025,0.7167919799498746
1.7475549340248109,1.5592006078133216,0.6444884395599365,22.06132987976074,22.588214874267578,21.301193237304688,0.6559102131538507,0.7063190128575073,0.0001,73.33670616149902,0.6620603015075377,0.7268170426065163
1.6913550090789795,1.496914790226863,0.6288675111532211,21.24974967956543,21.75,20.31066131591797,0.6670001869693559,0.6803156247752025,0.0001,73.0292615890503,0.6739949748743719,0.7293233082706767
1.633714919090271,1.4329348435768714,0.6306827133893966,20.06064376831055,20.55583381652832,19.115764617919922,0.6550070434429013,0.6797397649744172,0.0001,73.38348293304443,0.6608040201005025,0.7268170426065163
1.5910091996192932,1.3466657675229585,0.6505830800533294,18.808521919250488,19.30797004699707,17.57399559020996,0.6626570171409727,0.6815854909280555,0.0001,73.72433161735535,0.6664572864321608,0.7268170426065163
1.5210728740692139,1.2598864848797138,0.666601487994194,17.08942726135254,17.56907844543457,15.935381889343262,0.6478649209057303,0.7130016186341815,0.0001,73.79577231407166,0.6494974874371859,0.7343358395989975
1.4353126502037048,1.1448806845224822,0.6695758914947509,15.314734840393067,15.78955364227295,13.900909423828125,0.6674032147133894,0.7518445730513516,0.0001,73.610604763031,0.6702261306532663,0.7593984962406015
1.3317300534248353,1.0582701838933504,0.6594465798139573,13.445669326782227,13.92210578918457,12.198112487792969,0.6641487601591732,0.7335535012774979,0.0001,73.5634994506836,0.667713567839196,0.7418546365914787
1.2966786670684813,1.0031971977307246,0.7113758623600006,11.706055841445924,12.185001373291016,10.930436134338379,0.651912634659511,0.7178004664727816,0.0001,74.13989543914795,0.6538944723618091,0.7243107769423559
1.2084730982780456,0.8896080072109516,0.6999681150913238,10.170099449157714,10.655009269714355,8.056163787841797,0.6531021872871083,0.7299932348988413,0.0001,73.62796545028687,0.6545226130653267,0.731829573934837
1.150951670408249,0.8154564408155588,0.7038456249237061,8.942120532989502,9.441288948059082,7.297670841217041,0.6467991515570488,0.7381839961359216,0.0001,73.81449723243713,0.6494974874371859,0.7418546365914787
1.1023974549770355,0.7369498793895428,0.7233410215377808,7.581128540039063,8.075922012329102,5.798806667327881,0.6515011423540614,0.7359746488555231,0.0001,73.57339596748352,0.6545226130653267,0.7418546365914787
1.0405583918094634,0.7231326882655804,0.6955555534362793,6.90005651473999,7.3832316398620605,5.552207946777344,0.6422797782416639,0.7188026305413869,0.0001,73.90882301330566,0.6482412060301508,0.7343358395989975
